doi,year,pmid,oa_indicator,oa_status
10.1038/s41598-020-60755-3,2020,32111935,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-61607-w,2020,32188882,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-62568-w,2020,32249802,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-63183-5,2020,32345996,"DOAJ Gold, Green Published, Green Accepted",gold
10.1038/s41598-020-65798-0,2020,32483183,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-66074-x,2020,32499552,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-66241-0,2020,32523101,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-66783-3,2020,32606300,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-67348-0,2020,32620852,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-67843-4,2020,32616803,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-67872-z,2020,32616843,"DOAJ Gold, Green Published, Green Accepted",gold
10.1038/s41598-020-67902-w,2020,32636413,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-68414-3,2020,32681138,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-69299-y,2020,32709967,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-69561-3,2020,32778682,"DOAJ Gold, Green Accepted, Green Published",gold
10.1038/s41598-020-69819-w,2020,32733016,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-70479-z,2020,32788602,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-70708-5,2020,32820187,"DOAJ Gold, Green Published, Green Accepted",gold
10.1038/s41598-020-71080-0,2020,32868836,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-71220-6,2020,32873804,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-71512-x,2020,33004845,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-71817-x,2020,32939002,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-71895-x,2020,32929099,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-71899-7,2020,32943699,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-71901-2,2020,32913196,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-72436-2,2020,32968143,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-72544-z,2020,32994502,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-73547-6,2020,33024184,"DOAJ Gold, Green Published, Green Accepted",gold
10.1038/s41598-020-73560-9,2020,33037242,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-74151-4,2020,33057029,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-74701-w,2020,33077841,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-75145-y,2020,33093649,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-75209-z,2020,33106576,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-75689-z,2020,33144605,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-75731-0,2020,33144637,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-75738-7,2020,33139771,"DOAJ Gold, Green Accepted, Green Published",gold
10.1038/s41598-020-75886-w,2020,33149181,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-77116-9,2020,33219241,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-77624-8,2020,33247185,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-77671-1,2020,33262372,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-78223-3,2020,33277543,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-78527-4,2020,33298999,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-78722-3,2020,33311648,"DOAJ Gold, Green Published",gold
10.1038/s41598-020-79277-z,2020,33335302,"DOAJ Gold, Green Published",gold
10.1038/s41746-019-0142-9,2019,31388567,"DOAJ Gold, Green Published",gold
10.1038/s41746-019-0158-1,2019,31453374,"DOAJ Gold, Green Published",gold
10.1038/s41746-020-0299-2,2020,NA,"DOAJ Gold, Green Published",gold
10.1055/a-0965-6777,2020,31658484,Other Gold,hybrid
10.1080/02656736.2019.1692376,2019,31818170,"DOAJ Gold, Green Published",gold
10.1080/20008198.2019.1568134,2019,30788063,"DOAJ Gold, Green Published",gold
10.1080/20008198.2020.1740492,2020,32341766,"DOAJ Gold, Green Published",gold
10.1080/20008198.2020.1837511,2020,33244366,"DOAJ Gold, Green Published",gold
10.1080/21623945.2019.1675239,2019,31608772,"DOAJ Gold, Green Published",gold
10.1093/database/bay026,2018,29688377,"DOAJ Gold, Green Published",gold
10.1093/ehjcr/ytz051,2019,NA,NA,gold
10.1093/jhps/hny043,2018,30647929,"DOAJ Gold, Green Published",gold
10.1093/jscr/rjaa307,2020,32963760,"DOAJ Gold, Green Published",gold
10.1093/nar/gkaa1089,2020,33245762,"DOAJ Gold, Green Published",gold
10.1093/nar/gkaa241,2020,32338743,"DOAJ Gold, Green Accepted, Green Published",gold
10.1093/nar/gky1016,2019,30371827,"DOAJ Gold, Green Published",gold
10.1093/nar/gkz327,2019,31106382,"DOAJ Gold, Green Published, Green Accepted",gold
10.1093/nar/gkz330,2019,31106342,"DOAJ Gold, Green Published",gold
10.1093/scan/nsy110,2019,30481342,"DOAJ Gold, Green Published",gold
10.1093/ve/veaa033,2020,32704383,"DOAJ Gold, Green Published",gold
10.1096/fj.202000408rr,2020,32918502,Other Gold,hybrid
10.1097/md.0000000000016101,2019,31232952,"DOAJ Gold, Green Published",gold
10.1097/md.0000000000017185,2019,31567961,"DOAJ Gold, Green Published",gold
10.1097/md.0000000000020820,2020,32569231,"DOAJ Gold, Green Published",gold
10.1107/s1600577520005603,2020,33566011,"Other Gold, Green Published",hybrid
10.1111/1471-0528.15872,2019,31310697,Other Gold,hybrid
10.1111/1471-0528.16108,2020,31961463,Other Gold,hybrid
10.1111/acel.13134,2020,32187825,"DOAJ Gold, Green Published, Green Accepted",gold
10.1111/acer.14354,2020,32419198,Other Gold,hybrid
10.1111/acps.13178,2020,32339254,Other Gold,hybrid
10.1111/adb.12841,2020,31713984,"Other Gold, Green Published",hybrid
10.1111/adb.12951,2020,32757373,"Green Published, Other Gold",hybrid
10.1111/ahg.12343,2020,31355417,"Other Gold, Green Published",hybrid
10.1111/ajt.15933,2020,32323460,"Green Published, Other Gold",hybrid
10.1111/ajt.16122,2020,32515136,Other Gold,hybrid
10.1111/all.14033,2020,31469912,Other Gold,hybrid
10.1111/all.14037,2020,31494963,NA,hybrid
10.1111/all.14069,2020,31584692,"Other Gold, Green Accepted, Green Published",hybrid
10.1111/all.14153,2020,31833579,"Other Gold, Green Published",hybrid
10.1111/all.14234,2020,32064643,"Other Gold, Green Published",hybrid
10.1111/all.14247,2020,32087032,Other Gold,hybrid
10.1111/all.14254,2020,32112426,"Green Published, Other Gold, Green Accepted",hybrid
10.1111/all.14290,2020,32219884,"Green Published, Other Gold",hybrid
10.1111/all.14412,2020,32446275,Other Gold,hybrid
10.1111/all.14581,2020,32895937,Other Gold,hybrid
10.1111/all.14674,2020,33249577,"Green Published, Other Gold",hybrid
10.1111/all.14687,2020,33284457,"Green Published, Other Gold",hybrid
10.1111/ane.13377,2020,33210727,Other Gold,hybrid
10.1111/ans.16212,2020,32783324,Other Gold,hybrid
10.1111/apa.15630,2020,33080082,Other Gold,hybrid
10.1111/apha.13479,2020,32311830,"Green Accepted, Other Gold",hybrid
10.1111/apha.13548,2020,32846050,Other Gold,hybrid
10.1111/birt.12476,2020,31854011,"Other Gold, Green Published",hybrid
10.1111/bjd.18469,2020,31466119,"Green Published, Other Gold",hybrid
10.1111/bjd.18621,2020,31628863,"Green Published, Other Gold",hybrid
10.1111/bjd.19018,2020,32173852,Other Gold,hybrid
10.1111/bjd.19304,2020,32510579,"Green Published, Green Accepted, Other Gold",hybrid
10.1111/bjd.19556,2020,33048349,Other Gold,hybrid
10.1111/bjh.16389,2020,32037526,NA,hybrid
10.1111/bpa.12772,2020,31376301,"Green Published, Other Gold",hybrid
10.1111/bpa.12897,2020,32876357,Other Gold,hybrid
10.1111/bph.14810,2019,31355457,"Green Published, Other Gold",hybrid
10.1111/bph.14923,2020,31722437,"Green Published, Other Gold",hybrid
10.1111/cas.14077,2019,31119819,"DOAJ Gold, Green Published",gold
10.1111/cea.13559,2020,31912551,"Green Published, Other Gold",hybrid
10.1111/cea.13785,2020,33174280,Other Gold,hybrid
10.1111/cge.13826,2020,32770674,Other Gold,hybrid
10.1111/clr.13696,2020,33278849,Other Gold,hybrid
10.1111/cpr.12604,2019,31069891,"DOAJ Gold, Green Published",gold
10.1111/ddg.14013,2020,31951098,Other Gold,hybrid
10.1111/ddg.14125,2020,32469472,Other Gold,hybrid
10.1111/ddg.14175,2020,32666644,Other Gold,hybrid
10.1111/ddg.14279,2020,33015930,"Other Gold, Green Published",hybrid
10.1111/dmcn.14717,2020,33140418,Other Gold,hybrid
10.1111/ecc.13279,2020,32567091,Other Gold,hybrid
10.1111/echo.14759,2020,32530513,Other Gold,hybrid
10.1111/echo.14760,2020,32536000,Other Gold,hybrid
10.1111/ejn.14784,2020,32421911,Other Gold,hybrid
10.1111/ene.14269,2020,32307769,"Green Accepted, Other Gold",hybrid
10.1111/ene.14326,2020,32416613,Other Gold,hybrid
10.1111/ene.14647,2020,33210770,Other Gold,hybrid
10.1111/epi.16719,2020,33040327,Other Gold,hybrid
10.1111/exd.14007,2019,31310694,Other Gold,hybrid
10.1111/exd.14018,2019,31400168,Other Gold,hybrid
10.1111/exd.14182,2020,32866307,Other Gold,hybrid
10.1111/exd.14212,2020,33090548,Other Gold,hybrid
10.1111/exd.14226,2020,33113249,Other Gold,hybrid
10.1111/febs.15469,2020,32627384,Other Gold,hybrid
10.1111/febs.15587,2020,33030799,"Green Published, Other Gold",hybrid
10.1111/hsc.12899,2020,31758635,Other Gold,hybrid
10.1111/ics.12653,2020,32692411,Other Gold,hybrid
10.1111/iej.13232,2020,31587321,Other Gold,hybrid
10.1111/imm.13138,2020,31777064,"Green Published, Other Gold",hybrid
10.1111/ipd.12715,2020,32813919,"Green Published, Other Gold",hybrid
10.1111/iwj.13390,2020,32391627,"Green Published, Other Gold",hybrid
10.1111/iwj.13486,2020,32815303,Other Gold,hybrid
10.1111/jch.13743,2019,31769582,"Other Gold, Green Published",hybrid
10.1111/jdv.16947,2020,32946615,"Green Published, Other Gold",hybrid
10.1111/jgh.15071,2020,32267559,Other Gold,hybrid
10.1111/jgs.16875,2020,33075140,Other Gold,hybrid
10.1111/jocs.14734,2020,32652711,"Other Gold, Green Accepted, Green Published",hybrid
10.1111/joim.12985,2020,31602725,Other Gold,hybrid
10.1111/jsr.13224,2020,33166026,Other Gold,hybrid
10.1111/jth.15092,2020,32935900,Other Gold,hybrid
10.1111/lcrp.12184,2020,NA,Other Gold,hybrid
10.1111/micc.12590,2020,31520425,Other Gold,hybrid
10.1111/nan.12598,2020,31955441,Other Gold,hybrid
10.1111/nan.12617,2020,32267004,Other Gold,hybrid
10.1111/nan.12639,2020,32573804,"Green Published, Other Gold",hybrid
10.1111/nan.12655,2020,32772401,"Green Published, Other Gold",hybrid
10.1111/pace.14117,2020,33140439,Other Gold,hybrid
10.1111/pai.13148,2020,31677297,Other Gold,hybrid
10.1111/pai.13271,2020,32359201,"Green Published, Other Gold",hybrid
10.1111/pai.13402,2020,33118209,Other Gold,hybrid
10.1111/pedi.13065,2020,32506592,Other Gold,hybrid
10.1111/petr.13683,2020,32166860,Other Gold,hybrid
10.1111/petr.13892,2020,33098344,Other Gold,hybrid
10.1111/psyp.13463,2019,31424104,"Green Published, Other Gold",hybrid
10.1111/srt.12800,2020,31903691,"Green Published, Other Gold",hybrid
10.1111/srt.12813,2020,31802548,Other Gold,hybrid
10.1111/srt.12924,2020,32686864,Other Gold,hybrid
10.1111/tbed.13333,2020,31420970,"Green Published, Other Gold",hybrid
10.1111/tbed.13499,2020,32009301,Other Gold,hybrid
10.1111/tbed.13872,2020,33034151,"Other Gold, Green Published",hybrid
10.1111/tid.13363,2020,32516847,"Other Gold, Green Published",hybrid
10.1111/tid.13436,2020,32748492,Other Gold,hybrid
10.1111/trf.15552,2019,31633819,Other Gold,hybrid
10.1111/trf.15591,2019,31724753,Other Gold,hybrid
10.1111/trf.15827,2020,32339309,Other Gold,hybrid
10.1111/tri.13778,2020,33111393,Other Gold,hybrid
10.1111/wrr.12883,2020,33347667,Other Gold,hybrid
10.1128/msphere.00278-18,2018,30089647,"DOAJ Gold, Green Published",gold
10.1128/msphere.00295-19,2019,31270168,"DOAJ Gold, Green Published",gold
10.1128/msphere.00523-17,2018,NA,"DOAJ Gold, Green Published",gold
10.1128/msphere.00915-19,2020,32024703,"DOAJ Gold, Green Published",gold
10.1136/bmjgh-2020-003362,2020,33214175,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2017-019576,2018,29530909,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2017-020696,2018,30121594,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-021749,2018,29982217,"DOAJ Gold, Green Accepted, Green Published",gold
10.1136/bmjopen-2018-022026,2018,30344170,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-022161,2018,30206083,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-022461,2018,30478110,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-022952,2018,30552261,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-024523,2019,30696682,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-024896,2019,31064804,"DOAJ Gold, Green Published, Green Accepted",gold
10.1136/bmjopen-2018-025018,2019,30904858,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-025113,2019,30700487,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-026786,2019,30944138,"DOAJ Gold, Green Accepted, Green Published",gold
10.1136/bmjopen-2018-027563,2019,31462465,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2018-028311,2019,31340965,"DOAJ Gold, Green Accepted, Green Published",gold
10.1136/bmjopen-2018-028352,2019,31377700,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2019-030097,2019,31481563,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2019-030957,2019,31530615,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2019-032576,2019,31888930,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2019-032695,2019,31666276,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2019-033658,2020,32819926,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2019-034359,2020,32988935,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2019-034853,2020,32213521,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2019-035397,2020,33122310,"DOAJ Gold, Green Published, Green Accepted",gold
10.1136/bmjopen-2019-035999,2020,32978183,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2020-039782,2020,32998930,"DOAJ Gold, Green Published",gold
10.1136/bmjopen-2020-040119,2020,33262189,"DOAJ Gold, Green Published, Green Accepted",gold
10.1136/bmjophth-2018-000148,2018,30687781,"DOAJ Gold, Green Published",gold
10.1136/bmjophth-2019-000337,2020,32154368,"DOAJ Gold, Green Published",gold
10.1136/bmjophth-2020-000524,2020,32879903,"DOAJ Gold, Green Published",gold
10.1136/bmjresp-2019-000460,2019,31673365,"DOAJ Gold, Green Published",gold
10.1136/bmjresp-2019-000501,2020,31958272,"DOAJ Gold, Green Published",gold
10.1136/rmdopen-2018-000825,2018,30713715,"DOAJ Gold, Green Published",gold
10.1136/rmdopen-2020-001248,2020,32998980,NA,gold
10.1155/2018/1729605,2018,30035117,"DOAJ Gold, Green Published",gold
10.1155/2018/4195076,2018,30151282,"DOAJ Gold, Green Published",gold
10.1155/2018/6278012,2018,30112408,"DOAJ Gold, Green Published",gold
10.1155/2018/9217456,2018,30425609,"DOAJ Gold, Green Published",gold
10.1155/2019/3784172,2019,31093274,"DOAJ Gold, Green Published",gold
10.1155/2019/6431957,2019,31871429,"DOAJ Gold, Green Published",gold
10.1155/2019/8532356,2019,31275686,"DOAJ Gold, Green Published",gold
10.1155/2019/9356728,2019,30906227,"DOAJ Gold, Green Published",gold
10.1155/2020/1234840,2020,NA,"DOAJ Gold, Green Published",gold
10.1155/2020/4301072,2020,33273889,"DOAJ Gold, Green Published",gold
10.1155/2020/5309508,2020,33506007,"DOAJ Gold, Green Published",gold
10.1155/2020/5943014,2020,32963529,"DOAJ Gold, Green Published",gold
10.1155/2020/6042941,2020,32774567,"DOAJ Gold, Green Published",gold
10.1159/000489144,2018,29689558,"DOAJ Gold, Green Published",gold
10.1159/000492248,2018,30071536,"DOAJ Gold, Green Published",gold
10.1159/000508477,2020,33080601,DOAJ Gold,gold
10.11604/pamj.2019.33.250.16922,2019,31692793,"DOAJ Gold, Green Published",gold
10.11604/pamj.2020.36.292.24543,2020,33117486,"Green Published, Other Gold",gold
10.1161/jaha.118.010090,2019,31030596,"DOAJ Gold, Green Published, Green Accepted",gold
10.1161/jaha.118.011729,2019,30879372,"DOAJ Gold, Green Published",gold
10.1161/jaha.119.012531,2019,31333075,"DOAJ Gold, Green Published, Green Accepted",gold
10.1161/jaha.119.012665,2019,31189395,"DOAJ Gold, Green Published",gold
10.1161/jaha.119.015289,2020,32410525,"DOAJ Gold, Green Accepted, Green Published",gold
10.1167/iovs.18-23789,2018,30521667,"DOAJ Gold, Green Published",gold
10.1177/1534735420928393,2020,32646250,"DOAJ Gold, Green Published",gold
10.1177/1758835919878013,2019,31666812,"DOAJ Gold, Green Published",gold
10.1177/1759720x20979853,2020,33354233,"Green Published, Other Gold",hybrid
10.1177/2040622320944773,2020,32850106,"DOAJ Gold, Green Accepted, Green Published",gold
10.1177/2050313x18758816,2018,29568525,"DOAJ Gold, Green Published",gold
10.1177/2055217320903474,2020,NA,NA,gold
10.1177/2058460119836256,2019,31007947,"DOAJ Gold, Green Published",gold
10.1177/2325967120958007,2020,33110928,"DOAJ Gold, Green Published",gold
10.1177/2333392818758523,2018,29568790,"DOAJ Gold, Green Published",gold
10.1177/2382120519894253,2020,32363236,"DOAJ Gold, Green Published",gold
10.1186/s10194-019-1004-1,2019,31122204,"DOAJ Gold, Green Published",gold
10.1186/s10194-020-01091-9,2020,32183686,"DOAJ Gold, Green Published",gold
10.1186/s10194-020-01139-w,2020,32532222,"DOAJ Gold, Green Published",gold
10.1186/s10195-018-0511-1,2018,30229505,"DOAJ Gold, Green Published",gold
10.1186/s11556-019-0221-6,2019,31417662,"DOAJ Gold, Green Published",gold
10.1186/s12859-020-3364-6,2020,32000657,"DOAJ Gold, Green Published",gold
10.1186/s12866-020-01741-7,2020,32290833,"DOAJ Gold, Green Published",gold
10.1186/s12871-019-0819-2,2019,31395011,"DOAJ Gold, Green Published",gold
10.1186/s12871-019-0880-x,2019,31699033,"DOAJ Gold, Green Published",gold
10.1186/s12872-019-1040-4,2019,30845907,"DOAJ Gold, Green Published",gold
10.1186/s12872-019-1212-2,2019,31615415,"DOAJ Gold, Green Published",gold
10.1186/s12872-020-01671-2,2020,32912157,"DOAJ Gold, Green Published",gold
10.1186/s12874-020-01058-z,2020,32615926,"DOAJ Gold, Green Published",gold
10.1186/s12874-020-01141-5,2020,33153438,"DOAJ Gold, Green Published",gold
10.1186/s12875-019-0975-y,2019,31279348,"DOAJ Gold, Green Published",gold
10.1186/s12875-019-1048-y,2019,31747886,"DOAJ Gold, Green Published",gold
10.1186/s12875-020-01145-6,2020,32384915,"DOAJ Gold, Green Published",gold
10.1186/s12875-020-01222-w,2020,32731862,"DOAJ Gold, Green Published",gold
10.1186/s12876-020-01407-8,2020,32787947,"DOAJ Gold, Green Published",gold
10.1186/s12877-019-1100-8,2019,30987588,"DOAJ Gold, Green Published",gold
10.1186/s12877-020-01661-1,2020,32758135,"DOAJ Gold, Green Published",gold
10.1186/s12877-020-1430-6,2020,31964342,"DOAJ Gold, Green Published",gold
10.1186/s12879-018-3281-8,2018,30081842,"DOAJ Gold, Green Published",gold
10.1186/s12879-019-4691-y,2019,31881851,"DOAJ Gold, Green Published",gold
10.1186/s12882-020-01841-6,2020,32471416,"DOAJ Gold, Green Published",gold
10.1186/s12882-020-01992-6,2020,32819287,"DOAJ Gold, Green Published",gold
10.1186/s12883-018-1021-8,2018,29427993,"DOAJ Gold, Green Published, Green Accepted",gold
10.1186/s12883-018-1217-y,2018,30563494,"DOAJ Gold, Green Published, Green Accepted",gold
10.1186/s12883-019-1339-x,2019,31176377,"DOAJ Gold, Green Published, Green Accepted",gold
10.1186/s12883-019-1443-y,2019,31493784,"DOAJ Gold, Green Published",gold
10.1186/s12883-019-1451-y,2019,31492151,"DOAJ Gold, Green Published",gold
10.1186/s12883-020-01645-z,2020,32126977,"DOAJ Gold, Green Published, Green Accepted",gold
10.1186/s12883-020-01903-0,2020,32854663,"DOAJ Gold, Green Published",gold
10.1186/s12884-019-2496-z,2019,31646983,"DOAJ Gold, Green Published",gold
10.1186/s12884-020-03457-y,2020,33267787,"DOAJ Gold, Green Published",gold
10.1186/s12885-018-4353-2,2018,29699509,"DOAJ Gold, Green Published",gold
10.1186/s12885-018-4432-4,2018,29724189,"DOAJ Gold, Green Published",gold
10.1186/s12885-018-4973-6,2018,30373552,"DOAJ Gold, Green Published",gold
10.1186/s12885-019-5537-0,2019,30953469,"DOAJ Gold, Green Published",gold
10.1186/s12885-019-6022-5,2019,31412805,"DOAJ Gold, Green Published, Green Accepted",gold
10.1186/s12885-019-6131-1,2019,31500597,"DOAJ Gold, Green Published, Green Accepted",gold
10.1186/s12885-019-6261-5,2019,31675950,"DOAJ Gold, Green Published",gold
10.1186/s12885-020-06892-4,2020,32393261,"DOAJ Gold, Green Published",gold
10.1186/s12885-020-06929-8,2020,32404074,"DOAJ Gold, Green Published",gold
10.1186/s12885-020-06937-8,2020,32408898,"DOAJ Gold, Green Published, Green Accepted",gold
